Grybów	gmina wiejska
Gryfice	gmina miejsko-wiejska
Gryfice	miasto
Gryfice	obszar wiejski
Gryfino	gmina miejsko-wiejska
Gryfino	miasto
Gryfino	obszar wiejski
Gryfów Śląski	gmina miejsko-wiejska
Gryfów Śląski	miasto
Gryfów Śląski	obszar wiejski
Grzegorzew	gmina wiejska
Grzmiąca	gmina wiejska
Gródek	gmina wiejska
Gródek nad Dunajcem	gmina wiejska
Grójec	gmina miejsko-wiejska
Grójec	miasto
Grójec	obszar wiejski
Grębków	gmina wiejska
Grębocice	gmina wiejska
Gręboszów	gmina wiejska
Grębów	gmina wiejska
Gubin	gmina miejska
Gubin	gmina wiejska
Gzy	gmina wiejska
Góra	gmina miejsko-wiejska
Góra	miasto
Góra	obszar wiejski
Góra Kalwaria	gmina miejsko-wiejska
Góra Kalwaria	miasto
Góra Kalwaria	obszar wiejski
Góra Świętej Małgorzaty	gmina wiejska
Górno	gmina wiejska
Górowo Iławeckie	gmina miejska
Górowo Iławeckie	gmina wiejska
Górzno	gmina miejsko-wiejska
Górzno	gmina wiejska
Górzno	miasto
Górzno	obszar wiejski
Górzyca	gmina wiejska
Gózd	gmina wiejska
Gąbin	gmina miejsko-wiejska
Gąbin	miasto
Gąbin	obszar wiejski
Gąsawa	gmina wiejska
Głogów	gmina miejska
Głogów	gmina wiejska
Głogów Małopolski	gmina miejsko-wiejska
Głogów Małopolski	miasto
Głogów Małopolski	obszar wiejski
Głogówek	gmina miejsko-wiejska
Głogówek	miasto
Głogówek	obszar wiejski
Głowaczów	gmina wiejska
Głowno	gmina miejska
Głowno	gmina wiejska
Głubczyce	gmina miejsko-wiejska
Głubczyce	miasto
Głubczyce	obszar wiejski
Głuchołazy	gmina miejsko-wiejska
Głuchołazy	miasto
Głuchołazy	obszar wiejski
Głuchów	gmina wiejska
Głusk	gmina wiejska
Głuszyca	gmina miejsko-wiejska
Głuszyca	miasto
Głuszyca	obszar wiejski
Główczyce	gmina wiejska
Haczów	gmina wiejska
Hajnówka	gmina miejska
Hajnówka	gmina wiejska
Halinów	gmina miejsko-wiejska
Halinów	miasto
Halinów	obszar wiejski
Hanna	gmina wiejska
Harasiuki	gmina wiejska
Hańsk	gmina wiejska
Hażlach	gmina wiejska
Hel	gmina miejska
Herby	gmina wiejska
Horodło	gmina wiejska
Horyniec-Zdrój	gmina wiejska
Hrubieszów	gmina miejska
Hrubieszów	gmina wiejska
Huszlew	gmina wiejska
Hyżne	gmina wiejska
Igołomia-Wawrzeńczyce	gmina wiejska
Imielin	gmina miejska
Imielno	gmina wiejska
Inowrocław	gmina miejska
Inowrocław	gmina wiejska
Inowłódz	gmina wiejska
Irządze	gmina wiejska
Istebna	gmina wiejska
Iwaniska	gmina wiejska
Iwanowice	gmina wiejska
Iwierzyce	gmina wiejska
Iwkowa	gmina wiejska
Iwonicz-Zdrój	gmina miejsko-wiejska
Iwonicz-Zdrój	miasto
Iwonicz-Zdrój	obszar wiejski
Izabelin	gmina wiejska
Izbica	gmina wiejska
Izbica Kujawska	gmina miejsko-wiejska
Izbica Kujawska	miasto
Izbica Kujawska	obszar wiejski
Izbicko	gmina wiejska
Iława	gmina miejska
Iława	gmina wiejska
Iłowa	gmina miejsko-wiejska
Iłowa	miasto
Iłowa	obszar wiejski
Iłowo-Osada	gmina wiejska
Iłów	gmina wiejska
Iłża	gmina miejsko-wiejska
Iłża	miasto
Iłża	obszar wiejski
Ińsko	gmina miejsko-wiejska
Ińsko	miasto
Ińsko	obszar wiejski
Jabłonka	gmina wiejska
