foch	f	subst:pl:loc:m2	lemma=ε flex=ach palat=n con=f cat=noun
foch	f	subst:pl:loc:m3	lemma=ε flex=ach palat=n con=f cat=noun
foch	fa	subst:pl:loc:f	lemma=a flex=ach palat=n con=f cat=noun
foch	fa	subst:pl:loc:m1	lemma=a flex=ach palat=n con=f cat=noun
foch	fy	subst:pl:loc:n:pt	lemma=y flex=ach palat=n con=f cat=noun
fanioch	fać	ger:pl:loc:n:imperf.perf:aff	lemma=ać group=a cat=verb flex=ach flex2=ń pref=ε
fioch	fia	subst:pl:loc:f	lemma=a flex=ach palat=t con=j cat=noun
fioch	fie	subst:pl:loc:n:ncol	lemma=e flex=ach palat=t con=j cat=noun
fioch	fium	subst:pl:loc:n:ncol	lemma=um flex=ach palat=t con=j cat=noun
fianioch	fiać	ger:pl:loc:n:imperf.perf:aff	lemma=ać group=a cat=verb flex=ach flex2=ń pref=ε
fienioch	fieć	ger:pl:loc:n:imperf.perf:aff	lemma=palat-eć group=Je cat=verb flex=ach flex2=ń pref=ε
fienioch	fić	ger:pl:loc:n:imperf.perf:aff	lemma=palat-ć group=Je cat=verb flex=ach flex2=ń pref=ε
fnięcioch	fnąć	ger:pl:loc:n:imperf.perf:aff	lemma=nąć group=nię cat=verb flex=ach flex2=ć pref=ε
goch	g	subst:pl:loc:m1	lemma=ε flex=ach palat=n con=g cat=noun
goch	g	subst:pl:loc:m2	lemma=ε flex=ach palat=n con=g cat=noun
goch	g	subst:pl:loc:m3	lemma=ε flex=ach palat=n con=g cat=noun
goch	ga	subst:pl:loc:f	lemma=a flex=ach palat=n con=g cat=noun
goch	ga	subst:pl:loc:m1	lemma=a flex=ach palat=n con=g cat=noun
goch	ga	subst:pl:loc:m2	lemma=a flex=ach palat=n con=g cat=noun
goch	ga	subst:pl:loc:n:pt	lemma=a flex=ach palat=n con=g cat=noun
goch	ge	subst:pl:loc:m1	lemma=e flex=ach palat=n con=g cat=noun
goch	gi	subst:pl:loc:n:pt	lemma=y flex=ach palat=n con=g cat=noun
goch	go	subst:pl:loc:m1	lemma=o flex=ach palat=n con=g cat=noun
goch	go	subst:pl:loc:n:ncol	lemma=o flex=ach palat=n con=g cat=noun
goch	gum	subst:pl:loc:n:ncol	lemma=um flex=ach palat=n con=g cat=noun
ganioch	gać	ger:pl:loc:n:imperf.perf:aff	lemma=ać group=a cat=verb flex=ach flex2=ń pref=ε
gioch	gia	subst:pl:loc:f	lemma=a flex=ach palat=t con=j cat=noun
