żarciach	żreć	ger:pl:loc:n:imperf.perf:aff
żarcia	żreć	ger:sg:gen:n:imperf.perf:aff|ger:pl:nom.acc:n:imperf.perf:aff
żarci	żreć	ppas:pl:nom.voc:m1:imperf.perf:aff
nieżrącą	żreć	pact:sg:acc.inst:f:imperf:neg
nieżrącymi	żreć	pact:pl:inst:m1.m2.m3.f.n:imperf:neg
nieżrącym	żreć	pact:sg:inst.loc:m1.m2.m3.n:imperf:neg|pact:pl:dat:m1.m2.m3.f.n:imperf:neg
nieżrących	żreć	pact:pl:gen.loc:m1.m2.m3.f.n:imperf:neg|pact:pl:acc:m1:imperf:neg
nieżrący	żreć	pact:sg:nom.voc:m1.m2.m3:imperf:neg|pact:sg:acc:m3:imperf:neg|pact:pl:nom.voc:m1:imperf:neg
nieżrącemu	żreć	pact:sg:dat:m1.m2.m3.n:imperf:neg
nieżrącej	żreć	pact:sg:gen.dat.loc:f:imperf:neg
nieżrącego	żreć	pact:sg:gen:m1.m2.m3.n:imperf:neg|pact:sg:acc:m1.m2:imperf:neg
nieżrące	żreć	pact:sg:nom.acc.voc:n:imperf:neg|pact:pl:nom.acc.voc:m2.m3.f.n:imperf:neg
nieżrąca	żreć	pact:sg:nom.voc:f:imperf:neg
nieżarć	żreć	ger:pl:gen:n:imperf.perf:neg
nieżartą	żreć	ppas:sg:acc.inst:f:imperf.perf:neg
nieżartymi	żreć	ppas:pl:inst:m1.m2.m3.f.n:imperf.perf:neg
nieżartym	żreć	ppas:sg:inst.loc:m1.m2.m3.n:imperf.perf:neg|ppas:pl:dat:m1.m2.m3.f.n:imperf.perf:neg
nieżartych	żreć	ppas:pl:gen.loc:m1.m2.m3.f.n:imperf.perf:neg|ppas:pl:acc:m1:imperf.perf:neg
nieżarty	żreć	ppas:sg:nom.voc:m1.m2.m3:imperf.perf:neg|ppas:sg:acc:m3:imperf.perf:neg
nieżartemu	żreć	ppas:sg:dat:m1.m2.m3.n:imperf.perf:neg
nieżartej	żreć	ppas:sg:gen.dat.loc:f:imperf.perf:neg
nieżartego	żreć	ppas:sg:gen:m1.m2.m3.n:imperf.perf:neg|ppas:sg:acc:m1.m2:imperf.perf:neg
nieżarte	żreć	ppas:sg:nom.acc.voc:n:imperf.perf:neg|ppas:pl:nom.acc.voc:m2.m3.f.n:imperf.perf:neg
nieżarta	żreć	ppas:sg:nom.voc:f:imperf.perf:neg
nieżarciu	żreć	ger:sg:dat.loc:n:imperf.perf:neg
nieżarciom	żreć	ger:pl:dat:n:imperf.perf:neg
nieżarciem	żreć	ger:sg:inst:n:imperf.perf:neg
nieżarcie	żreć	ger:sg:nom.acc:n:imperf.perf:neg
nieżarciami	żreć	ger:pl:inst:n:imperf.perf:neg
nieżarciach	żreć	ger:pl:loc:n:imperf.perf:neg
nieżarcia	żreć	ger:sg:gen:n:imperf.perf:neg|ger:pl:nom.acc:n:imperf.perf:neg
nieżarci	żreć	ppas:pl:nom.voc:m1:imperf.perf:neg
żołyńsku	żołyński	adjp:dat
żołniersku	żołnierski	adjp:dat
żołdacku	żołdacki	adjp:dat
żorsku	żorski	adjp:dat
żonglersku	żonglerski	adjp:dat
żoliborsku	żoliborski	adjp:dat
żnińsku	żniński	adjp:dat
żniwiarsku	żniwiarski	adjp:dat
żmudzku	żmudzki	adjp:dat
żmigrodzku	żmigrodzki	adjp:dat
ż	żeński	brev:pun
żeńsku	żeński	adjp:dat
żerkowsku	żerkowski	adjp:dat
żerańsku	żerański	adjp:dat
żeńmy	żenąć	impt:pl:pri:imperf.perf
żeńcie	żenąć	impt:pl:sec:imperf.perf
żeń	żenąć	impt:sg:sec:imperf.perf
żenęły	żenąć	praet:pl:m2.m3.f.n:imperf.perf
żenęło	żenąć	praet:sg:n:imperf.perf
żenęła	żenąć	praet:sg:f:imperf.perf
żenęli	żenąć	praet:pl:m1:imperf.perf
żenę	żenąć	fin:sg:pri:imperf.perf
żenął	żenąć	praet:sg:m1.m2.m3:imperf.perf
żenąć	żenąć	inf:imperf.perf
żenącą	żenąć	pact:sg:acc.inst:f:imperf:aff
żenącymi	żenąć	pact:pl:inst:m1.m2.m3.f.n:imperf:aff
żenącym	żenąć	pact:sg:inst.loc:m1.m2.m3.n:imperf:aff|pact:pl:dat:m1.m2.m3.f.n:imperf:aff
żenących	żenąć	pact:pl:gen.loc:m1.m2.m3.f.n:imperf:aff|pact:pl:acc:m1:imperf:aff
żenący	żenąć	pact:sg:nom.voc:m1.m2.m3:imperf:aff|pact:sg:acc:m3:imperf:aff|pact:pl:nom.voc:m1:imperf:aff
żenąco	żenąć	pacta
żenącemu	żenąć	pact:sg:dat:m1.m2.m3.n:imperf:aff
żenącej	żenąć	pact:sg:gen.dat.loc:f:imperf:aff
żenącego	żenąć	pact:sg:gen:m1.m2.m3.n:imperf:aff|pact:sg:acc:m1.m2:imperf:aff
żenące	żenąć	pact:sg:nom.acc.voc:n:imperf:aff|pact:pl:nom.acc.voc:m2.m3.f.n:imperf:aff
żenąca	żenąć	pact:sg:nom.voc:f:imperf:aff
żenąc	żenąć	pcon:imperf
żeną	żenąć	fin:pl:ter:imperf.perf
żenięć	żenąć	ger:pl:gen:n:imperf.perf:aff
żeniętą	żenąć	ppas:sg:acc.inst:f:imperf.perf:aff
żeniętymi	żenąć	ppas:pl:inst:m1.m2.m3.f.n:imperf.perf:aff
żeniętym	żenąć	ppas:sg:inst.loc:m1.m2.m3.n:imperf.perf:aff|ppas:pl:dat:m1.m2.m3.f.n:imperf.perf:aff
żeniętych	żenąć	ppas:pl:gen.loc:m1.m2.m3.f.n:imperf.perf:aff|ppas:pl:acc:m1:imperf.perf:aff
żenięty	żenąć	ppas:sg:nom.voc:m1.m2.m3:imperf.perf:aff|ppas:sg:acc:m3:imperf.perf:aff
żenięto	żenąć	imps:imperf.perf
żeniętemu	żenąć	ppas:sg:dat:m1.m2.m3.n:imperf.perf:aff
żeniętej	żenąć	ppas:sg:gen.dat.loc:f:imperf.perf:aff
żeniętego	żenąć	ppas:sg:gen:m1.m2.m3.n:imperf.perf:aff|ppas:sg:acc:m1.m2:imperf.perf:aff
żenięte	żenąć	ppas:sg:nom.acc.voc:n:imperf.perf:aff|ppas:pl:nom.acc.voc:m2.m3.f.n:imperf.perf:aff
żenięta	żenąć	ppas:sg:nom.voc:f:imperf.perf:aff
żenięciu	żenąć	ger:sg:dat.loc:n:imperf.perf:aff
żenięciom	żenąć	ger:pl:dat:n:imperf.perf:aff
żenięciem	żenąć	ger:sg:inst:n:imperf.perf:aff
żenięcie	żenąć	ger:sg:nom.acc:n:imperf.perf:aff
żenięciami	żenąć	ger:pl:inst:n:imperf.perf:aff
żenięciach	żenąć	ger:pl:loc:n:imperf.perf:aff
