Barbarka-Kolonia	część miejscowości
Barbarki	część miejscowości
Barbarowski	część miejscowości
Barbarzaki	część miejscowości
Barbarówka	część miejscowości
Barbarówka	wieś
Barce	część miasta
Barce	wieś
Barcelówka	przysiółek
Barchaczów	wieś
Barchlin	wieś
Barchnowy	wieś
Barchów	wieś
Barchów-Zacisze	część miejscowości
Barciany	wieś
Barcice	wieś
Barcice Dolne	wieś
Barcice Drwalewskie	wieś
Barcice Rososkie	wieś
Barcie	kolonia
Barcie	osada leśna
Barcikowice	część miasta
Barcikowiczki	część miasta
Barcikowo	wieś
Barcikówka	część miejscowości
Barcin	miasto
Barcin-Wieś	wieś
Barcinek	część miejscowości
Barcinek	osada
Barcinek	wieś
Barcino	wieś
Barciszewo	wieś
Barcynka	część miejscowości
Barcza	część miejscowości
Barcza	przysiółek
Barcza	wieś
Barczew	wieś
Barczewko	wieś
Barczewo	miasto
Barczewski Dwór	osada
Barczkowice	wieś
Barczków	wieś
Barczygłów	wieś
Barczyzna	wieś
Barcząca	wieś
Barda	część miejscowości
Bardacie	część miejscowości
Bardno	przysiółek
Bardo	część miejscowości
Bardo	miasto
Bardo	wieś
Bardo Dolne	część miejscowości
Bardo Górne	część miejscowości
Bardonki	część miejscowości
Barduń	osada leśna
Bardy	wieś
Bardychowo	część miejscowości
Bardyny	wieś
Bardynówka	część miasta
Bardzice	wieś
Bardziejów	część miejscowości
Bardzinek	wieś
Bardzlino	osada
Bardzynin	wieś
Bardówka	część miejscowości
Barglówka	część miejscowości
Bargowie	część miejscowości
Bargów	wieś
Bargędzino	osada
Bargłowa	część miejscowości
Bargły	część miejscowości
Bargły	wieś
Bargłów Dworny	wieś
Bargłów Kościelny	wieś
Bargłówek	część miejscowości
Bargłówka	część miejscowości
Bargłówka	wieś
Barierka	część miejscowości
Bark	osada
Barka	część miejscowości
Barki	wieś
Barkocin	wieś
Barkowice	wieś
Barkowice Mokre	wieś
Barkowo	osada
Barkowo	wieś
Barkweda	osada
Barkówko	część miejscowości
Barkówko	przysiółek
Barlewice	wieś
Barlewiczki	osada
Barlikowo	część miejscowości
Barlinek	miasto
Barnakówka	część miejscowości
Barnasie	część miejscowości
Barnasie	przysiółek
Barnasiówka	część miejscowości
Barniewice	część miasta
Barniewice	wieś
Barników	kolonia
Barnim	wieś
Barnimie	wieś
Barnin	część miejscowości
Barnin	osada
Barninek	osada
Barnisław	wieś
Barnisławice	osada leśna
Barnkowo	osada
Barnowiec	wieś
Barnowo	część miasta
Barnowo	osada
Barnucin	część miasta
Barnówko	osada
Barnówko	wieś
Barskie	część miasta
Barszczałówka	część miejscowości
Barszcze	część miejscowości
Barszcze	wieś
Barszczewo	wieś
Barszczowa Góra	wieś
Barszczówka	część miasta
Barszczówka	wieś
Barszczówki	część miejscowości
Barszów	wieś
Bartczakowo	część miejscowości
Bartel Mały	część miejscowości
Bartel Wielki	wieś
Bartki	osada
Bartki	wieś
Bartkowa Stajnia	osada
Bartkowa-Posadowa	wieś
Bartkowice	wieś
Bartkowizna	kolonia
Bartkowo	wieś
Bartkowski Dwór	osada
Bartkowskie	część miejscowości
Bartków	osada leśna
Bartków	wieś
Bartków Dolny	część miejscowości
Bartków Górny	część miejscowości
Bartkówka	część miasta
Bartkówka	część miejscowości
Bartkówka	osada leśna
Bartlewo	osada
Bartlewo	przysiółek
Bartlewo	wieś
Bartne	część miejscowości
Bartne	wieś
Bartne Łąki	osada
Bartnia Góra	wieś
Bartnia Łąka	część miejscowości
Bartnica	wieś
Bartniczka	wieś
Bartnik	część miejscowości
Bartniki	wieś
Bartno	przysiółek
Bartochów	wieś
Bartodzieje	wieś
Bartodzieje Bankowe	część miasta
Bartodzieje Małe	część miasta
Bartodzieje Podleśne	część miasta
Bartodzieje Wielkie	część miasta
Bartodzieje Włościańskie	część miasta
Bartodzieje-Gajówka	osada leśna
Bartodzieje-Kolonia	część miejscowości
Bartodziejewice	część miejscowości
Bartolin	wieś
Bartolino	wieś
Bartorzówka	część miejscowości
Bartosiówka	część miejscowości
Bartosy	część miejscowości
Bartosy	wieś
Bartosz	kolonia
Bartosza	część miejscowości
Bartosze	wieś
Bartoszewice	część miasta
Bartoszewice	część miejscowości
Bartoszewice	kolonia
Bartoszewice	wieś
Bartoszewo	kolonia
Bartoszewo	wieś
Bartoszka	część miejscowości
Bartoszki	część miejscowości
Bartoszki	przysiółek
Bartoszki	wieś
Bartoszkowo	osada
Bartoszowa	wieś
Bartoszowa Polana	przysiółek
Bartoszowiny	wieś
Bartoszyce	miasto
Bartoszycha	część miejscowości
Bartoszylas	wieś
Bartoszów	część miasta
Bartoszów	wieś
Bartoszówek	wieś
Bartoszówka	część miejscowości
Bartoszówka	przysiółek
Bartoszówka	wieś
Bartołdy	wieś
Bartołty Małe	wieś
Bartołty Wielkie	wieś
Bartusie	część miejscowości
Barty	wieś
Bartyki	część miejscowości
Bartyle	część miejscowości
Bartyzele	przysiółek
Bartąg	wieś
Bartążek	osada
Bartężek	wieś
Bartłomieje	część miejscowości
Bartłomiejowice	wieś
Baruchowo	wieś
Baruchówek	część miejscowości
Barujec	część miejscowości
Barut	wieś
Barutka	część miejscowości
Barutowa	część miejscowości
Barwałd Dolny	wieś
Barwałd Górny	wieś
Barwałd Średni	wieś
Barwice	miasto
Barwik	część miejscowości
Barwik	wieś
Barwiki	część miasta
Barwiki	wieś
Barwinek	część miasta
Barwinek	część miejscowości
Barwinek	kolonia
Barwinek	przysiółek
Barwinek	wieś
Barwino	wieś
Barwiny	osada
Barwinów	część miejscowości
Barycz	część miejscowości
Barycz	przysiółek
Barycz	wieś
Barycz Nowa	wieś
Barycz Stara	wieś
Barycz-Kolonia	wieś
Baryczka	wieś
Barzkowice	osada
Barzowice	wieś
Barzykowo	wieś
Barzykówka	część miejscowości
Barzyna	osada
